0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-0.003189248498529196, -0.001774678472429514, 0.00021565132192336023, -0.00016907148528844118, -0.022905781865119934, 1.271426796913147
-0.015102611854672432, -0.001412337413057685, -0.002863439964130521, -0.0249794889241457, -0.04931946098804474, 2.5167076587677
-0.03132811188697815, -0.006021077744662762, -0.002447285922244191, -0.06351963430643082, -0.07106995582580566, 3.801210880279541
-0.0492912232875824, -0.014435283839702606, -0.0004486737307161093, -0.11453399807214737, -0.08840639889240265, 5.052796840667725
-0.0677519217133522, -0.016601769253611565, 0.001874454552307725, -0.1785944402217865, -0.10307899117469788, 6.360932350158691
-0.08379960060119629, -0.01616548001766205, 0.0042731668800115585, -0.3494730293750763, -0.11532823741436005, 7.652034759521484
-0.09412886202335358, -0.015286648645997047, 0.006187177263200283, -0.5276458859443665, -0.12250177562236786, 8.974401473999023
-0.10061654448509216, -0.010810280218720436, 0.006592778954654932, -0.6966763734817505, -0.13705186545848846, 10.251873016357422
-0.10583455115556717, -0.0027276910841464996, 0.006050681695342064, -0.8626558780670166, -0.166224867105484, 11.531343460083008
-0.11007227748632431, 0.004532823339104652, 0.006470245774835348, -1.0123708248138428, -0.1974540799856186, 12.764946937561035
-0.11506906151771545, 0.006330789998173714, 0.0077170729637146, -1.1567327976226807, -0.23325581848621368, 13.970392227172852
-0.11929900199174881, 0.002693092217668891, 0.009951366111636162, -1.3054274320602417, -0.2708972096443176, 15.15366268157959
-0.12357185781002045, -0.005926861427724361, 0.011950992047786713, -1.4617257118225098, -0.2980337142944336, 16.3120174407959
-0.12849074602127075, -0.015791069716215134, 0.012560890056192875, -1.6229732036590576, -0.3119654059410095, 17.44925880432129
-0.13315322995185852, -0.018947966396808624, 0.011834191158413887, -1.7855032682418823, -0.31502729654312134, 18.54308319091797
-0.13845951855182648, -0.015092886984348297, 0.015970919281244278, -1.937087893486023, -0.3125789761543274, 19.593103408813477
-0.14802150428295135, -0.011998430825769901, 0.022363293915987015, -2.0882887840270996, -0.3098553419113159, 20.570850372314453
-0.1553269922733307, -0.018165547400712967, 0.025206563994288445, -2.2474403381347656, -0.3145422339439392, 21.518220901489258
-0.16074013710021973, -0.027125688269734383, 0.024764493107795715, -2.4135982990264893, -0.33190760016441345, 22.47369384765625
-0.16682898998260498, -0.0315287746489048, 0.024241680279374123, -2.5826425552368164, -0.34671226143836975, 23.3944091796875
-0.17528754472732544, -0.034039855003356934, 0.024268334731459618, -2.747638702392578, -0.35391438007354736, 24.234477996826172
-0.1831836998462677, -0.03818867728114128, 0.025909727439284325, -2.9028916358947754, -0.3549458980560303, 25.04419708251953
-0.19325032830238342, -0.04479020833969116, 0.02801443450152874, -3.082057476043701, -0.35708120465278625, 25.899789810180664
